product_id,product_name,category,sale_id,units_sold,price_per_unit,sale_date
PROD1098,Make,Clothing,1037,1,65480,2023-07-05
PROD1098,Make,Clothing,1042,10,21912,2025-03-18
PROD1098,Make,Clothing,1307,1,39426,2025-03-22
PROD1098,Make,Clothing,1313,5,52573,2024-02-01
PROD1098,Make,Clothing,1358,6,18488,2024-10-14
PROD1098,Make,Clothing,1543,9,52388,2023-11-03
PROD1098,Make,Clothing,1555,3,62729,2025-02-25
PROD1098,Make,Clothing,1706,3,55558,2024-10-04
PROD1098,Make,Clothing,1711,2,7051,2024-04-20
PROD1098,Make,Clothing,1725,10,37104,2025-02-10
PROD1098,Make,Clothing,1737,10,15804,2024-09-27
PROD1098,Make,Clothing,1854,8,38927,2024-12-10
PROD1098,Make,Clothing,1948,5,20785,2025-05-09
PROD1099,Entire,Toys,1036,4,48685,2025-04-25
PROD1099,Entire,Toys,1163,4,54547,2025-01-11
PROD1099,Entire,Toys,1167,8,11308,2023-09-20
PROD1099,Entire,Toys,1452,5,29908,2024-11-26
PROD1099,Entire,Toys,1477,9,61895,2024-05-08
PROD1099,Entire,Toys,1586,5,7682,2023-09-16
PROD1099,Entire,Toys,1590,5,51303,2024-09-09
PROD1099,Entire,Toys,1605,1,53650,2023-11-14
PROD1099,Entire,Toys,1716,6,24239,2023-12-20
PROD1099,Entire,Toys,1729,2,67042,2025-04-02
PROD1099,Entire,Toys,1758,4,10560,2024-06-30
PROD1099,Entire,Toys,1884,6,65303,2024-04-08
PROD1099,Entire,Toys,1915,10,54781,2024-12-21
PROD1100,Product,Electronics,1191,7,29000,2024-06-29
PROD1100,Product,Electronics,1512,7,69011,2025-05-24
PROD1100,Product,Electronics,1521,9,49715,2023-12-03
PROD1100,Product,Electronics,1830,2,54268,2023-09-10
PROD1100,Product,Electronics,1924,1,69667,2023-08-31
PROD1100,Product,Electronics,1987,6,66588,2023-12-18
PROD1100,Product,Electronics,1994,5,3721,2024-01-10
